gp_nr,mp_id,zpb,anlage,pv_label,label_source,pv_commissioning_date,has_meter,has_blank_pv_row,n_gigi_rows,pv_kwp,plz,ort,kanton
741248,144738,,,1.0,silver_feedin,,True,,,,5727,,
741250,99609,,,1.0,silver_feedin,,True,,,,5078,,
741278,130551,,,1.0,silver_feedin,,True,,,,5725,,
741284,41447,,,1.0,silver_feedin,,True,,,,5727,,
741291,146806,,,1.0,silver_feedin,,True,,,,4313,,
741323,111919,,,1.0,silver_feedin,,True,,,,4303,,
741331,101371,,,1.0,silver_feedin,,True,,,,5727,,
741342,110590,,,1.0,silver_feedin,,True,,,,5467,,
741354,59098,,,1.0,silver_feedin,,True,,,,5600,,
741368,53219,,,1.0,silver_feedin,,True,,,,5727,,
741395,137428,,,1.0,silver_feedin,,True,,,,4313,,
741410,135776,,,1.0,silver_feedin,,True,,,,5707,,
741433,85171,,,1.0,silver_feedin,,True,,,,5505,,
741471,111930,,,1.0,silver_feedin,,True,,,,5506,,
741508,80993,,,1.0,silver_feedin,,True,,,,5733,,
741518,56118,,,1.0,silver_feedin,,True,,,,5330,,
741566,54894,,,1.0,silver_feedin,,True,,,,5727,,
741584,158837,,,1.0,silver_feedin,,True,,,,5506,,
741586,109833,,,1.0,silver_feedin,,True,,,,5504,,
741588,77031,,,1.0,silver_feedin,,True,,,,5426,,
741589,118402,,,1.0,silver_feedin,,True,,,,5727,,
741612,122807,,,1.0,silver_feedin,,True,,,,5727,,
741661,87998,,,1.0,silver_feedin,,True,,,,5074,,
741667,105624,,,1.0,silver_feedin,,True,,,,5745,,
741709,155059,,,1.0,silver_feedin,,True,,,,4313,,
741729,57268,,,1.0,silver_feedin,,True,,,,5727,,
741739,65211,,,1.0,silver_feedin,,True,,,,5727,,
741848,57345,,,1.0,silver_feedin,,True,,,,5727,,
741851,112826,,,1.0,silver_feedin,,True,,,,5504,,
741890,68717,,,1.0,silver_feedin,,True,,,,5727,,
741922,133646,,,1.0,silver_feedin,,True,,,,4310,,
741950,57296,,,1.0,silver_feedin,,True,,,,5727,,
741956,94304,,,1.0,silver_feedin,,True,,,,5426,,
741960,76745,,,1.0,silver_feedin,,True,,,,5426,,
742003,168013,,,1.0,silver_feedin,,True,,,,4325,,
742021,158033,,,1.0,silver_feedin,,True,,,,4325,,
742032,55183,,,1.0,silver_feedin,,True,,,,5727,,
742075,142505,,,1.0,silver_feedin,,True,,,,4313,,
742084,154786,,,1.0,silver_feedin,,True,,,,4324,,
742152,90393,,,1.0,silver_feedin,,True,,,,8962,,
742161,137435,,,1.0,silver_feedin,,True,,,,5707,,
742164,161408,,,1.0,silver_feedin,,True,,,,5727,,
742166,57293,,,1.0,silver_feedin,,True,,,,5727,,
742167,108935,,,1.0,silver_feedin,,True,,,,5225,,
742176,59102,,,1.0,silver_feedin,,True,,,,5727,,
742188,56313,,,1.0,silver_feedin,,True,,,,5727,,
742192,120048,,,1.0,silver_feedin,,True,,,,5727,,
742194,131779,,,1.0,silver_feedin,,True,,,,5725,,
742196,51298,,,1.0,silver_feedin,,True,,,,5727,,
742198,56317,,,1.0,silver_feedin,,True,,,,5727,,
742207,59944,,,1.0,silver_feedin,,True,,,,5106,,
742210,51120,,,1.0,silver_feedin,,True,,,,5727,,
742215,141579,,,1.0,silver_feedin,,True,,,,5312,,
742222,55111,,,1.0,silver_feedin,,True,,,,5727,,
742230,54662,,,1.0,silver_feedin,,True,,,,5727,,
742235,125531,,,1.0,silver_feedin,,True,,,,4323,,
742281,144173,,,1.0,silver_feedin,,True,,,,4313,,
742290,94124,,,1.0,silver_feedin,,True,,,,5706,,
742293,61412,,,1.0,silver_feedin,,True,,,,5727,,
742351,130578,,,1.0,silver_feedin,,True,,,,4813,,
742362,125722,,,1.0,silver_feedin,,True,,,,4303,,
742478,96416,,,1.0,silver_feedin,,True,,,,5244,,
742499,83024,,,1.0,silver_feedin,,True,,,,5074,,
742558,85701,,,1.0,silver_feedin,,True,,,,4468,,
742603,156782,,,1.0,silver_feedin,,True,,,,4313,,
742609,137593,,,1.0,silver_feedin,,True,,,,4313,,
742626,130682,,,1.0,silver_feedin,,True,,,,4317,,
742630,107327,,,1.0,silver_feedin,,True,,,,5617,,
742643,134955,,,1.0,silver_feedin,,True,,,,4313,,
742670,126276,,,1.0,silver_feedin,,True,,,,4313,,
742737,153646,,,1.0,silver_feedin,,True,,,,5316,,
742800,114989,,,1.0,silver_feedin,,True,,,,4322,,
742860,166607,,,1.0,silver_feedin,,True,,,,5236,,
742903,124195,,,1.0,silver_feedin,,True,,,,4310,,
742968,141052,,,1.0,silver_feedin,,True,,,,5316,,
742973,130359,,,1.0,silver_feedin,,True,,,,5725,,
742991,155934,,,1.0,silver_feedin,,True,,,,4323,,
743032,140951,,,1.0,silver_feedin,,True,,,,8962,,
743068,126496,,,1.0,silver_feedin,,True,,,,5330,,
743076,136590,,,1.0,silver_feedin,,True,,,,5425,,
743108,157392,,,1.0,silver_feedin,,True,,,,5316,,
743119,130481,,,1.0,silver_feedin,,True,,,,5074,,
743133,162186,,,1.0,silver_feedin,,True,,,,5614,,
743167,118620,,,1.0,silver_feedin,,True,,,,5506,,
743212,153301,,,1.0,silver_feedin,,True,,,,4324,,
743241,133241,,,1.0,silver_feedin,,True,,,,5027,,
743243,163267,,,1.0,silver_feedin,,True,,,,5314,,
743261,91013,,,1.0,silver_feedin,,True,,,,5706,,
743275,80721,,,1.0,silver_feedin,,True,,,,4310,,
743301,96645,,,1.0,silver_feedin,,True,,,,5330,,
743375,157405,,,1.0,silver_feedin,,True,,,,4313,,
743382,142645,,,1.0,silver_feedin,,True,,,,5316,,
743384,161206,,,1.0,silver_feedin,,True,,,,5600,,
743403,27372,,,1.0,silver_feedin,,True,,,,5625,,
743410,116261,,,1.0,silver_feedin,,True,,,,5027,,
743465,156787,,,1.0,silver_feedin,,True,,,,5745,,
743510,157714,,,1.0,silver_feedin,,True,,,,4316,,
743597,126351,,,1.0,silver_feedin,,True,,,,5707,,
743671,61189,,,1.0,silver_feedin,,True,,,,5745,,
743690,167442,,,1.0,silver_feedin,,True,,,,5236,,
743748,163151,,,1.0,silver_feedin,,True,,,,5616,,
743771,158853,,,1.0,silver_feedin,,True,,,,5614,,
743792,170309,,,1.0,silver_feedin,,True,,,,4313,,
743825,156881,,,1.0,silver_feedin,,True,,,,4313,,
743826,148350,,,1.0,silver_feedin,,True,,,,5620,,
743871,148420,,,1.0,silver_feedin,,True,,,,5316,,
743927,85956,,,1.0,silver_feedin,,True,,,,5074,,
743929,85955,,,1.0,silver_feedin,,True,,,,5074,,
743935,144682,,,1.0,silver_feedin,,True,,,,4813,,
743937,96649,,,1.0,silver_feedin,,True,,,,5426,,
743960,10920,,,1.0,silver_feedin,,True,,,,5046,,
743962,142288,,,1.0,silver_feedin,,True,,,,4310,,
743999,160851,,,1.0,silver_feedin,,True,,,,5706,,
744081,154807,,,1.0,silver_feedin,,True,,,,5312,,
744101,93049,,,1.0,silver_feedin,,True,,,,5225,,
744129,165171,,,1.0,silver_feedin,,True,,,,5614,,
744137,152158,,,1.0,silver_feedin,,True,,,,5107,,
744140,49367,,,1.0,silver_feedin,,True,,,,5745,,
744159,152162,,,1.0,silver_feedin,,True,,,,4325,,
744171,27165,,,1.0,silver_feedin,,True,,,,5619,,
744174,134846,,,1.0,silver_feedin,,True,,,,4303,,
744177,100542,,,1.0,silver_feedin,,True,,,,4303,,
744186,106915,,,1.0,silver_feedin,,True,,,,4310,,
744209,131609,,,1.0,silver_feedin,,True,,,,5108,,
744307,130199,,,1.0,silver_feedin,,True,,,,5707,,
744363,121133,,,1.0,silver_feedin,,True,,,,4310,,
744471,102050,,,1.0,silver_feedin,,True,,,,5617,,
744492,59099,,,1.0,silver_feedin,,True,,,,5600,,
744510,146554,,,1.0,silver_feedin,,True,,,,5078,,
744513,106990,,,1.0,silver_feedin,,True,,,,5225,,
744516,158921,,,1.0,silver_feedin,,True,,,,4310,,
744564,144845,,,1.0,silver_feedin,,True,,,,5620,,
744665,141137,,,1.0,silver_feedin,,True,,,,5707,,
744672,130200,,,1.0,silver_feedin,,True,,,,5707,,
744732,144847,,,1.0,silver_feedin,,True,,,,5324,,
744747,127781,,,1.0,silver_feedin,,True,,,,5725,,
744750,154446,,,1.0,silver_feedin,,True,,,,5316,,
744791,107941,,,1.0,silver_feedin,,True,,,,4303,,
744799,46921,,,1.0,silver_feedin,,True,,,,5105,,
744802,142504,,,1.0,silver_feedin,,True,,,,4313,,
745013,162047,,,1.0,silver_feedin,,True,,,,5605,,
745071,166581,,,1.0,silver_feedin,,True,,,,4312,,
745096,158199,,,1.0,silver_feedin,,True,,,,5070,,
745098,119920,,,1.0,silver_feedin,,True,,,,5426,,
745189,156878,,,1.0,silver_feedin,,True,,,,4313,,
745282,84238,,,1.0,silver_feedin,,True,,,,4310,,
745347,164047,,,1.0,silver_feedin,,True,,,,5605,,
745398,159021,,,1.0,silver_feedin,,True,,,,5706,,
745400,85002,,,1.0,silver_feedin,,True,,,,4468,,
745417,82010,,,1.0,silver_feedin,,True,,,,5074,,
745419,168729,,,1.0,silver_feedin,,True,,,,5070,,
745495,61629,,,1.0,silver_feedin,,True,,,,4310,,
745498,165768,,,1.0,silver_feedin,,True,,,,5615,,
745546,141939,,,1.0,silver_feedin,,True,,,,4317,,
745551,162938,,,1.0,silver_feedin,,True,,,,5614,,
745628,90444,,,1.0,silver_feedin,,True,,,,5225,,
745630,130678,,,1.0,silver_feedin,,True,,,,4317,,
745632,152293,,,1.0,silver_feedin,,True,,,,5078,,
745709,106024,,,1.0,silver_feedin,,True,,,,5745,,
745767,138227,,,1.0,silver_feedin,,True,,,,5707,,
745800,66123,,,1.0,silver_feedin,,True,,,,8962,,
745839,129885,,,1.0,silver_feedin,,True,,,,4317,,
745863,79047,,,1.0,silver_feedin,,True,,,,5074,,
745876,161910,,,1.0,silver_feedin,,True,,,,5614,,
745962,109819,,,1.0,silver_feedin,,True,,,,5044,,
746020,138408,,,1.0,silver_feedin,,True,,,,5107,,
746030,60754,,,1.0,silver_feedin,,True,,,,8962,,
746086,109509,,,1.0,silver_feedin,,True,,,,4322,,
746114,137834,,,1.0,silver_feedin,,True,,,,4813,,
746167,119918,,,1.0,silver_feedin,,True,,,,5426,,
746324,147877,,,1.0,silver_feedin,,True,,,,5316,,
746335,47848,,,1.0,silver_feedin,,True,,,,5330,,
746347,131781,,,1.0,silver_feedin,,True,,,,5108,,
746351,132778,,,1.0,silver_feedin,,True,,,,5706,,
746393,155824,,,1.0,silver_feedin,,True,,,,4313,,
746446,144409,,,1.0,silver_feedin,,True,,,,5316,,
746484,163453,,,1.0,silver_feedin,,True,,,,5615,,
746513,59121,,,1.0,silver_feedin,,True,,,,5106,,
746547,62942,,,1.0,silver_feedin,,True,,,,8962,,
746551,164025,,,1.0,silver_feedin,,True,,,,5614,,
746601,107936,,,1.0,silver_feedin,,True,,,,4303,,
746624,132198,,,1.0,silver_feedin,,True,,,,5312,,
746635,53633,,,1.0,silver_feedin,,True,,,,5745,,
746792,117757,,,1.0,silver_feedin,,True,,,,5506,,
746793,142511,,,1.0,silver_feedin,,True,,,,4313,,
746805,157356,,,1.0,silver_feedin,,True,,,,5312,,
746897,140705,,,1.0,silver_feedin,,True,,,,5316,,
746920,170365,,,1.0,silver_feedin,,True,,,,5605,,
746929,162069,,,1.0,silver_feedin,,True,,,,5236,,
746957,112357,,,1.0,silver_feedin,,True,,,,5706,,
747077,123214,,,1.0,silver_feedin,,True,,,,5600,,
747091,134848,,,1.0,silver_feedin,,True,,,,5707,,
747108,127537,,,1.0,silver_feedin,,True,,,,5725,,
747167,164211,,,1.0,silver_feedin,,True,,,,4312,,
747274,144414,,,1.0,silver_feedin,,True,,,,4313,,
747293,161365,,,1.0,silver_feedin,,True,,,,4313,,
747354,150170,,,1.0,silver_feedin,,True,,,,5314,,
747356,32551,,,1.0,silver_feedin,,True,,,,5105,,
747365,156602,,,1.0,silver_feedin,,True,,,,5107,,
747439,151842,,,1.0,silver_feedin,,True,,,,4324,,
747480,134539,,,1.0,silver_feedin,,True,,,,5707,,
747506,165204,,,1.0,silver_feedin,,True,,,,4312,,
747583,131561,,,1.0,silver_feedin,,True,,,,5725,,
747988,165185,,,1.0,silver_feedin,,True,,,,5316,,
748027,151235,,,1.0,silver_feedin,,True,,,,4813,,
748097,60791,,,1.0,silver_feedin,,True,,,,5745,,
748099,164069,,,1.0,silver_feedin,,True,,,,4313,,
748165,131777,,,1.0,silver_feedin,,True,,,,5027,,
748178,84936,,,1.0,silver_feedin,,True,,,,4468,,
748183,61650,,,1.0,silver_feedin,,True,,,,8962,,
748243,73009,,,1.0,silver_feedin,,True,,,,8962,,
748309,134347,,,1.0,silver_feedin,,True,,,,5707,,
748333,140709,,,1.0,silver_feedin,,True,,,,5316,,
748378,161909,,,1.0,silver_feedin,,True,,,,5614,,
748381,58701,,,1.0,silver_feedin,,True,,,,5330,,
748419,119927,,,1.0,silver_feedin,,True,,,,5235,,
748430,158032,,,1.0,silver_feedin,,True,,,,4325,,
748479,157261,,,1.0,silver_feedin,,True,,,,4313,,
748485,51276,,,1.0,silver_feedin,,True,,,,5727,,
748552,143482,,,1.0,silver_feedin,,True,,,,5316,,
748578,144697,,,1.0,silver_feedin,,True,,,,5107,,
748590,144683,,,1.0,silver_feedin,,True,,,,4813,,
748595,91778,,,1.0,silver_feedin,,True,,,,5426,,
748613,166176,,,1.0,silver_feedin,,True,,,,4333,,
748666,162330,,,1.0,silver_feedin,,True,,,,5614,,
748675,153220,,,1.0,silver_feedin,,True,,,,4313,,
748785,125164,,,1.0,silver_feedin,,True,,,,5027,,
748791,164727,,,1.0,silver_feedin,,True,,,,5614,,
748799,144449,,,1.0,silver_feedin,,True,,,,5620,,
748835,116380,,,1.0,silver_feedin,,True,,,,4322,,
748842,29122,,,1.0,silver_feedin,,True,,,,5625,,
748845,143452,,,1.0,silver_feedin,,True,,,,5074,,
748883,165386,,,1.0,silver_feedin,,True,,,,5707,,
748923,97385,,,1.0,silver_feedin,,True,,,,8962,,
748938,96063,,,1.0,silver_feedin,,True,,,,5304,,
748959,130393,,,1.0,silver_feedin,,True,,,,4813,,
748965,166514,,,1.0,silver_feedin,,True,,,,5312,,
748983,167106,,,1.0,silver_feedin,,True,,,,5614,,
748989,82784,,,1.0,silver_feedin,,True,,,,5452,,
749002,90824,,,1.0,silver_feedin,,True,,,,5074,,
749019,108951,,,1.0,silver_feedin,,True,,,,5075,,
749143,105095,,,1.0,silver_feedin,,True,,,,5467,,
749283,165336,,,1.0,silver_feedin,,True,,,,4313,,
749288,148476,,,1.0,silver_feedin,,True,,,,5620,,
749302,72044,,,1.0,silver_feedin,,True,,,,5112,,
749321,44511,,,1.0,silver_feedin,,True,,,,5619,,
749348,156384,,,1.0,silver_feedin,,True,,,,4313,,
749358,161921,,,1.0,silver_feedin,,True,,,,5605,,
749372,58702,,,1.0,silver_feedin,,True,,,,5330,,
749421,119250,,,1.0,silver_feedin,,True,,,,5076,,
749428,160522,,,1.0,silver_feedin,,True,,,,4313,,
749451,166397,,,1.0,silver_feedin,,True,,,,5614,,
749503,127626,,,1.0,silver_feedin,,True,,,,5106,,
749546,124390,,,1.0,silver_feedin,,True,,,,5235,,
749588,109317,,,1.0,silver_feedin,,True,,,,5078,,
749608,148377,,,1.0,silver_feedin,,True,,,,4316,,
749630,125127,,,1.0,silver_feedin,,True,,,,5105,,
749682,115530,,,1.0,silver_feedin,,True,,,,5745,,
749705,75988,,,1.0,silver_feedin,,True,,,,4310,,
749720,89550,,,1.0,silver_feedin,,True,,,,5074,,
749739,136563,,,1.0,silver_feedin,,True,,,,5330,,
749745,92993,,,1.0,silver_feedin,,True,,,,5426,,
749768,165341,,,1.0,silver_feedin,,True,,,,5236,,
749780,144474,,,1.0,silver_feedin,,True,,,,5745,,
749785,56705,,,1.0,silver_feedin,,True,,,,5452,,
749790,125986,,,1.0,silver_feedin,,True,,,,5075,,
749792,126650,,,1.0,silver_feedin,,True,,,,5075,,
749813,144551,,,1.0,silver_feedin,,True,,,,5107,,
749834,76735,,,1.0,silver_feedin,,True,,,,5105,,
749877,158818,,,1.0,silver_feedin,,True,,,,4313,,
749894,158103,,,1.0,silver_feedin,,True,,,,5237,,
749993,124837,,,1.0,silver_feedin,,True,,,,5075,,
750004,131312,,,1.0,silver_feedin,,True,,,,5707,,
750104,128512,,,1.0,silver_feedin,,True,,,,5707,,
750114,141833,,,1.0,silver_feedin,,True,,,,5725,,
750136,125731,,,1.0,silver_feedin,,True,,,,5504,,
750207,154391,,,1.0,silver_feedin,,True,,,,4313,,
750274,167101,,,1.0,silver_feedin,,True,,,,5615,,
750326,100180,,,1.0,silver_feedin,,True,,,,4303,,
750338,152761,,,1.0,silver_feedin,,True,,,,4468,,
750353,141286,,,1.0,silver_feedin,,True,,,,4313,,
750454,134545,,,1.0,silver_feedin,,True,,,,5707,,
750460,130178,,,1.0,silver_feedin,,True,,,,5107,,
750461,153285,,,1.0,silver_feedin,,True,,,,4325,,
750470,39449,,,1.0,silver_feedin,,True,,,,5745,,
750472,65392,,,1.0,silver_feedin,,True,,,,5745,,
750487,158034,,,1.0,silver_feedin,,True,,,,4325,,
750497,119928,,,1.0,silver_feedin,,True,,,,5235,,
750531,137828,,,1.0,silver_feedin,,True,,,,5707,,
750562,153411,,,1.0,silver_feedin,,True,,,,4313,,
750596,59390,,,1.0,silver_feedin,,True,,,,5600,,
750597,143355,,,1.0,silver_feedin,,True,,,,5600,,
750616,107551,,,1.0,silver_feedin,,True,,,,5078,,
750711,28805,,,1.0,silver_feedin,,True,,,,5113,,
750727,143511,,,1.0,silver_feedin,,True,,,,5107,,
750746,164272,,,1.0,silver_feedin,,True,,,,5614,,
750768,81454,,,1.0,silver_feedin,,True,,,,5443,,
750811,104930,,,1.0,silver_feedin,,True,,,,5078,,
750855,90134,,,1.0,silver_feedin,,True,,,,4310,,
750876,130197,,,1.0,silver_feedin,,True,,,,5707,,
750917,61693,,,1.0,silver_feedin,,True,,,,4310,,
750927,141298,,,1.0,silver_feedin,,True,,,,5306,,
750977,154634,,,1.0,silver_feedin,,True,,,,4313,,
750979,116660,,,1.0,silver_feedin,,True,,,,4322,,
750988,61628,,,1.0,silver_feedin,,True,,,,4310,,
751045,121286,,,1.0,silver_feedin,,True,,,,5316,,
751072,49284,,,1.0,silver_feedin,,True,,,,4310,,
751108,147875,,,1.0,silver_feedin,,True,,,,5316,,
751118,164100,,,1.0,silver_feedin,,True,,,,8962,,
751124,150941,,,1.0,silver_feedin,,True,,,,4313,,
751142,144416,,,1.0,silver_feedin,,True,,,,4313,,
751162,110513,,,1.0,silver_feedin,,True,,,,5706,,
751183,92043,,,1.0,silver_feedin,,True,,,,5074,,
751212,153135,,,1.0,silver_feedin,,True,,,,4313,,
751236,81903,,,1.0,silver_feedin,,True,,,,5074,,
751261,171427,,,1.0,silver_feedin,,True,,,,5078,,
751322,122848,,,1.0,silver_feedin,,True,,,,5505,,
751371,125507,,,1.0,silver_feedin,,True,,,,4303,,
751389,40684,,,1.0,silver_feedin,,True,,,,5443,,
751395,157275,,,1.0,silver_feedin,,True,,,,4316,,
751435,107935,,,1.0,silver_feedin,,True,,,,5304,,
751452,168586,,,1.0,silver_feedin,,True,,,,4310,,
751475,170759,,,1.0,silver_feedin,,True,,,,4332,,
751546,131016,,,1.0,silver_feedin,,True,,,,4313,,
751575,101842,,,1.0,silver_feedin,,True,,,,5225,,
751578,134722,,,1.0,silver_feedin,,True,,,,4313,,
751637,154168,,,1.0,silver_feedin,,True,,,,4313,,
751646,155185,,,1.0,silver_feedin,,True,,,,5312,,
751669,154191,,,1.0,silver_feedin,,True,,,,4313,,
751702,131390,,,1.0,silver_feedin,,True,,,,5076,,
751742,112177,,,1.0,silver_feedin,,True,,,,5504,,
751770,136073,,,1.0,silver_feedin,,True,,,,4313,,
751794,138043,,,1.0,silver_feedin,,True,,,,4313,,
751800,166565,,,1.0,silver_feedin,,True,,,,4312,,
751827,53685,,,1.0,silver_feedin,,True,,,,5452,,
751886,91912,,,1.0,silver_feedin,,True,,,,8962,,
751903,84532,,,1.0,silver_feedin,,True,,,,4310,,
751944,153260,,,1.0,silver_feedin,,True,,,,4313,,
751954,62165,,,1.0,silver_feedin,,True,,,,4310,,
751974,108948,,,1.0,silver_feedin,,True,,,,5078,,
751983,122594,,,1.0,silver_feedin,,True,,,,4303,,
751990,153259,,,1.0,silver_feedin,,True,,,,4313,,
751992,128098,,,1.0,silver_feedin,,True,,,,5105,,
752003,142011,,,1.0,silver_feedin,,True,,,,5306,,
752007,148216,,,1.0,silver_feedin,,True,,,,4316,,
752063,105027,,,1.0,silver_feedin,,True,,,,5225,,
752067,149264,,,1.0,silver_feedin,,True,,,,5027,,
752082,108098,,,1.0,silver_feedin,,True,,,,5078,,
752083,165193,,,1.0,silver_feedin,,True,,,,5026,,
752124,170948,,,1.0,silver_feedin,,True,,,,4422,,
752136,107678,,,1.0,silver_feedin,,True,,,,5506,,
752150,155226,,,1.0,silver_feedin,,True,,,,5070,,
752157,99107,,,1.0,silver_feedin,,True,,,,5105,,
752167,135974,,,1.0,silver_feedin,,True,,,,5620,,
752169,135975,,,1.0,silver_feedin,,True,,,,5620,,
752173,135978,,,1.0,silver_feedin,,True,,,,5620,,
752178,135981,,,1.0,silver_feedin,,True,,,,5620,,
752183,136619,,,1.0,silver_feedin,,True,,,,5620,,
752201,93423,,,1.0,silver_feedin,,True,,,,5074,,
752205,106757,,,1.0,silver_feedin,,True,,,,5745,,
752231,86781,,,1.0,silver_feedin,,True,,,,5608,,
752240,148352,,,1.0,silver_feedin,,True,,,,5620,,
752282,154847,,,1.0,silver_feedin,,True,,,,5707,,
752338,120683,,,1.0,silver_feedin,,True,,,,5506,,
752358,123630,,,1.0,silver_feedin,,True,,,,5225,,
752418,130806,,,1.0,silver_feedin,,True,,,,5725,,
752495,145290,,,1.0,silver_feedin,,True,,,,5620,,
752524,107922,,,1.0,silver_feedin,,True,,,,5105,,
752634,154760,,,1.0,silver_feedin,,True,,,,4313,,
752654,125171,,,1.0,silver_feedin,,True,,,,5707,,
752658,61457,,,1.0,silver_feedin,,True,,,,8962,,
752664,131472,,,1.0,silver_feedin,,True,,,,5620,,
752667,44508,,,1.0,silver_feedin,,True,,,,5619,,
752705,100427,,,1.0,silver_feedin,,True,,,,5706,,
752739,107024,,,1.0,silver_feedin,,True,,,,5237,,
752769,150098,,,1.0,silver_feedin,,True,,,,5443,,
753171,140785,,,1.0,silver_feedin,,True,,,,4313,,
753417,49632,,,1.0,silver_feedin,,True,,,,5105,,
754197,120552,,,1.0,silver_feedin,,True,,,,5426,,
754462,95150,,,1.0,silver_feedin,,True,,,,5426,,
755120,162217,,,1.0,silver_feedin,,True,,,,5605,,
755197,116229,,,1.0,silver_feedin,,True,,,,4322,,
755211,64462,,,1.0,silver_feedin,,True,,,,5452,,
755502,158880,,,1.0,silver_feedin,,True,,,,5312,,
756415,155823,,,1.0,silver_feedin,,True,,,,4313,,
757441,157174,,,1.0,silver_feedin,,True,,,,5108,,
757760,101614,,,1.0,silver_feedin,,True,,,,4310,,
758029,109826,,,1.0,silver_feedin,,True,,,,5426,,
758851,162527,,,1.0,silver_feedin,,True,,,,4333,,
759035,149917,,,1.0,silver_feedin,,True,,,,5306,,
759260,115989,,,1.0,silver_feedin,,True,,,,4322,,
759277,125675,,,1.0,silver_feedin,,True,,,,4313,,
759308,100837,,,1.0,silver_feedin,,True,,,,5745,,
759560,124131,,,1.0,silver_feedin,,True,,,,4303,,
759741,104151,,,1.0,silver_feedin,,True,,,,5727,,
759755,125346,,,1.0,silver_feedin,,True,,,,5707,,
760024,148529,,,1.0,silver_feedin,,True,,,,4310,,
760498,118913,,,1.0,silver_feedin,,True,,,,4303,,
760868,91155,,,1.0,silver_feedin,,True,,,,5426,,
760912,108913,,,1.0,silver_feedin,,True,,,,5225,,
761721,157952,,,1.0,silver_feedin,,True,,,,4322,,
762073,66805,,,1.0,silver_feedin,,True,,,,8962,,
762150,77227,,,1.0,silver_feedin,,True,,,,5074,,
762167,162524,,,1.0,silver_feedin,,True,,,,4312,,
762189,162979,,,1.0,silver_feedin,,True,,,,5614,,
762371,139951,,,1.0,silver_feedin,,True,,,,5108,,
762386,37534,,,1.0,silver_feedin,,True,,,,5726,,
762406,109289,,,1.0,silver_feedin,,True,,,,5330,,
762821,121145,,,1.0,silver_feedin,,True,,,,5426,,
763009,158833,,,1.0,silver_feedin,,True,,,,5027,,
763956,85529,,,1.0,silver_feedin,,True,,,,5426,,
764198,60795,,,1.0,silver_feedin,,True,,,,5105,,
764264,152760,,,1.0,silver_feedin,,True,,,,5027,,
764446,131063,,,1.0,silver_feedin,,True,,,,5707,,
764866,131368,,,1.0,silver_feedin,,True,,,,4317,,
765116,134736,,,1.0,silver_feedin,,True,,,,5707,,
765400,116690,,,1.0,silver_feedin,,True,,,,5306,,
766225,130212,,,1.0,silver_feedin,,True,,,,4310,,
766819,61188,,,1.0,silver_feedin,,True,,,,5745,,
766832,133239,,,1.0,silver_feedin,,True,,,,5027,,
767127,130153,,,1.0,silver_feedin,,True,,,,4303,,
767240,108998,,,1.0,silver_feedin,,True,,,,4303,,
767252,108999,,,1.0,silver_feedin,,True,,,,4303,,
767694,148491,,,1.0,silver_feedin,,True,,,,4316,,
768132,130360,,,1.0,silver_feedin,,True,,,,5725,,
768790,57714,,,1.0,silver_feedin,,True,,,,5727,,
769482,136576,,,1.0,silver_feedin,,True,,,,5027,,
769489,96728,,,1.0,silver_feedin,,True,,,,5105,,
769571,91156,,,1.0,silver_feedin,,True,,,,5426,,
769738,64511,,,1.0,silver_feedin,,True,,,,5113,,
771778,82067,,,1.0,silver_feedin,,True,,,,4310,,
772219,95559,,,1.0,silver_feedin,,True,,,,5426,,
772319,149646,,,1.0,silver_feedin,,True,,,,4313,,
772557,109359,,,1.0,silver_feedin,,True,,,,4303,,
773452,42772,,,1.0,silver_feedin,,True,,,,5443,,
773773,107544,,,1.0,silver_feedin,,True,,,,5225,,
773811,160015,,,1.0,silver_feedin,,True,,,,4310,,
774012,88656,,,1.0,silver_feedin,,True,,,,5733,,
774241,118940,,,1.0,silver_feedin,,True,,,,4303,,
774437,81727,,,1.0,silver_feedin,,True,,,,5426,,
774748,126653,,,1.0,silver_feedin,,True,,,,5725,,
774902,130483,,,1.0,silver_feedin,,True,,,,4303,,
774904,153404,,,1.0,silver_feedin,,True,,,,4303,,
775495,144059,,,1.0,silver_feedin,,True,,,,5620,,
775647,155822,,,1.0,silver_feedin,,True,,,,4313,,
775680,54245,,,1.0,silver_feedin,,True,,,,5330,,
775688,107953,,,1.0,silver_feedin,,True,,,,4322,,
775720,92888,,,1.0,silver_feedin,,True,,,,5727,,
776490,90904,,,1.0,silver_feedin,,True,,,,8962,,
776993,109098,,,1.0,silver_feedin,,True,,,,5306,,
777100,98849,,,1.0,silver_feedin,,True,,,,4303,,
777294,65553,,,1.0,silver_feedin,,True,,,,5334,,
777600,73027,,,1.0,silver_feedin,,True,,,,5443,,
777738,141574,,,1.0,silver_feedin,,True,,,,5620,,
777895,132295,,,1.0,silver_feedin,,True,,,,5027,,
778273,85201,,,1.0,silver_feedin,,True,,,,5727,,
778475,91691,,,1.0,silver_feedin,,True,,,,5106,,
779001,82300,,,1.0,silver_feedin,,True,,,,5733,,
779024,134849,,,1.0,silver_feedin,,True,,,,5707,,
779426,163277,,,1.0,silver_feedin,,True,,,,5605,,
779837,159214,,,1.0,silver_feedin,,True,,,,5076,,
779909,131882,,,1.0,silver_feedin,,True,,,,5725,,
780299,96730,,,1.0,silver_feedin,,True,,,,5105,,
780819,141459,,,1.0,silver_feedin,,True,,,,4313,,
